Date,Demand_Shocks,Supply_Shocks,Risk_Shocks,Energy,Materials,Industrials,Consumer_Discretionary,Consumer_Staples,Health_Care,Financials,Information_Technology,Communication_Services,Utilities,Real_Estate
2001-11-05,0.10871929907053,-0.92688566350778,-0.32681840820457,-0.0068167898746242,0.0029245564851472,0.017691603574403,0.021759947801959,0.0052308093940014,0.0020282927694199,0.017108118696399,0.028637057793089,0.0083894628523884,0.026762348102339,0.011389027057812
2001-11-06,-2.0042106205989,1.1633542090124,-4.9836875166747,-0.0027494409911134,0.01589510034445,0.013867275874582,0.02022904546574,0.0049759295566002,0.0077630096158997,0.015026469147377,0.033065511366578,0.0027010010118408,0.00078797036055527,0.023871551269916
2001-11-07,0.32995961258359,0.64810188373658,1.3522409114045,0.0024121972329488,0.00465008975561,-0.0030070387312012,-0.010872833572121,-0.0012758590995278,-0.0072955257096091,0.0049110336744595,0.00020380533749383,-0.0098790033005331,-0.015545211335462,-0.0041154492739918
2001-11-08,0.96362722646034,4.2717006110164,-0.92077309799,0.009495563386352,-0.0033303674820113,0.011855243130422,0.013184253901566,-0.010911032923776,-0.0028081871856581,-8.6456577237829E-5,-0.0049905982842699,0.0084994031656931,0.022348403663762,-0.0027530724716273
2001-11-09,1.2982380115844,3.2348736612068,-3.6122232364696,0.02279206836493,0.0041032845092052,0.00023805745232248,0.0040321741938121,0.0011517288721582,-0.004174826676816,-0.0052011212949248,0.0018415403985376,0.0061634399104442,0.0062390531881508,-0.013235330358174
2001-11-12,-0.88260475323167,-2.8132745067006,7.0025531491576,-0.0085744932040818,-0.011188058586646,-0.01353989731496,-0.0035439037710792,-0.00055266431655871,-0.00010459430493536,-0.0015366107715963,0.010082751658925,-0.010796002417179,0.005556287714925,0.01047465754942
2001-11-13,0.68400344500181,0.48188009220771,-8.9223751482191,0.011509437427275,0.023931974342018,0.021049220405616,0.028005680832896,0.0064745949977787,0.0060484580985802,0.01987942860696,0.031895049164806,0.0036717168887331,0.011657831233769,0.013413096483502
2001-11-14,-4.5146293443302,-4.0728753523377,0.043019858352439,-0.052231441652387,0.017168128232821,0.0077659630968393,0.01885114277321,0.0074783750261086,-0.0040891330468289,0.0050219282459137,0.0057242739204078,0.0044960061348141,-0.021824666419159,0.0050230327462736
2001-11-15,-5.6870450940856,-5.8406633655436,-3.2581872346168,-0.045472632538706,0.0096265808150693,0.0096040553904821,0.0084335309047433,0.0039445994336556,0.0037251752619137,-0.0030044522472756,-0.0004177400325317,0.028131001378526,-0.017597302417409,0.017897338007109
2001-11-16,1.3070235142816,1.7736107120256,-1.7344184115753,0.014512564711034,-0.0037202423859748,-0.0043434490063757,-0.011784470393742,-0.0009054281029623,0.0042293235159749,-0.011678006142511,-0.0022308988616675,-0.0015713665389602,0.0037027283774735,-0.01310715910896
2001-11-19,-0.43863448111948,-1.4477171519241,-2.143084464841,-0.0046109883829046,0.01553285667172,0.012244972126146,0.021146347604961,-0.0023125591279705,0.011251261183766,0.014682458389786,0.01474282646612,0.0023270706876991,-0.0058911307230444,0.0050774680349279
2001-11-20,2.8574496916129,4.9228476892765,-1.156283274511,0.03395233758768,-0.0050033214520555,-0.0086370307499469,-0.014286855069495,-0.0024999444851053,0.0075751175212186,-0.0055055904315375,-0.033084210340885,-0.013631920911147,0.0084617415048476,-0.016991079527365
2001-11-21,-0.40679138099702,-0.48465448620274,0.6081177237508,-0.008232122007309,-0.0073292943311259,-0.008126490665972,-0.010179068295235,-0.0057965884937784,0.012423774767463,-0.0067672973595221,-0.0063609998409543,-0.0065008207191774,-0.021895527490248,0.0084795064473298
2001-11-26,-0.91392278243272,-0.55036283860195,-1.173331166821,-0.0046636321874752,0.0093189048028652,0.020442391248172,0.021424571161011,0.001600841927163,0.008446460491379,0.02501191356849,0.035586542696347,0.014830780306968,-0.0033699566839113,0.0064422500446671
2001-11-27,0.12671945833493,4.2209193242688,1.1748225552794,-0.0027388409421968,0.0012506898816248,-0.003755657054897,-0.012765773428854,-0.012786486413675,-0.0073679417196827,-0.0036392179462413,-0.0065107102224477,-0.015542524109256,0.00384084566372,0
2001-11-28,0.19223628161778,-0.72579284911138,8.1561865009279,-0.010778937741099,-0.0073795626755072,-0.022992196955177,-0.013616072841309,-0.0063619058755068,-0.0075236568930936,-0.025133015804859,-0.029934668517643,-0.010677425548474,-0.04034852624429,-0.012506676828095
2001-11-29,0.52468776254126,-3.8134610869125,-1.4894030617997,0.013368580622593,-0.0031157295235304,0.0074370156461649,0.00072803583438842,0.009781502553454,0.0053905770474439,0.0097304871691149,0.028321226529713,0.0025155739188063,0.0041228527006783,0.012920884144777
2001-11-30,-0.3471476850907,4.2861547871658,-5.1179474025784,-0.0016426495144388,0.012991989045973,-0.0070442118073489,0.011196132365105,0.0024420036555518,0.0012553038227958,-0.0082648643764082,0.0015022536625897,-0.011067782151286,-0.0055242964168443,0.0033074965552541
2001-12-03,1.4047742054472,2.6145689252468,7.7005659221023,0.01193467504852,-0.013437886794146,-0.018110622007986,-0.014583858326418,-0.0017963662968393,0.0028061754233425,-0.015482649278304,-0.014053195838267,0.007952328190495,-0.013341531319373,-0.013609892689103
2001-12-04,0.5525319358727,-3.3053901300525,-5.5048672664861,0.013592347336461,0.0082908166074892,0.014688049379629,0.015091730353587,0.0017503459097996,-0.0049159868253399,0.012462845715136,0.033625231469559,0.0031752715172615,0.021373142046001,0.015980416860243
2001-12-05,1.1923137450813,-2.5239529909026,-4.6084119833568,0.019334031759835,0.030492380543028,0.018777511880934,0.03655802970215,0.0016554011229623,-0.0019882973894436,0.017983529209401,0.051843791620352,0.010650108101548,0.0033333364197584,-0.00061785605919814
2001-12-06,-1.1570636849805,-3.3450797190073,2.8662139907536,-0.032778708598133,-0.0015743526938654,0.0030120504699918,-0.0045383073579776,-0.011831722809965,-0.0020427470693274,0.0057827272186632,-0.00028474909913994,0.0043109878676222,-0.013189765171015,0.0050346882614579
2001-12-07,-0.55102733952446,3.2741684266218,-0.24889872043382,0.0078931651371517,-0.022524942915597,-0.0061495813687451,-0.015819258909158,-0.0030732004072023,0.0011605905175573,-0.0019708323288956,-0.019397272570305,-0.020178655558132,0.014783059817243,0.0026612093494789
2001-12-10,-0.14356341828169,-2.4645121316824,9.0465568767593,-0.014213237524538,-0.019826067359938,-0.014852145126415,-0.027476458918168,-0.0055650528265791,-0.013505485537493,-0.015965341099845,-0.016313749156438,-0.007847438557335,-0.024666655981169,-0.0094485657228787
2001-12-11,-0.44514087627884,-1.0758478135356,0.14316254315697,-0.01346385153495,0.0075921466278673,0.0011805912197272,0.0034174923261,-0.0094233641158278,-0.01680451915513,0.0036872460349184,0.0051650657425618,-0.0027916027353645,-0.03347351397737,0.0068898416412325
2001-12-12,0.21133458566503,1.2197665933741,-1.1979138467336,0.0055570995845902,-0.0088631273230544,0.00078628719257798,0.0025554764961155,0.0054763615290513,-0.014530382752915,-0.0029143710447509,0.0089817780683402,-0.00060790275428312,0.0076007089585313,-0.021022883701409
2001-12-13,-1.1079568619191,0.32566732783658,4.4569510494675,-0.019611931550663,-0.022163457798798,-0.0081285220474963,-0.0083292880582444,0.0066164808141052,-0.0061370983300199,-0.014381272973686,-0.048372273137692,-0.0053044053282378,0.010141340085261,-0.012956414457167
2001-12-14,-0.19171271303403,5.9426368705917,-4.0952494175654,0.01264814999586,0.0038932832871496,0.0047825232952411,0.0051765928770288,0.00065457268093665,0.0050552612124883,-0.0057350122982164,0.0087631350426467,0.0039657170426413,-0.012254966468866,0.011175656640963
2001-12-17,1.8854977938264,-2.1912078659221,-1.4493662849775,0.0067141248314992,0.0069850712979822,0.012967098427293,0.010357948019706,0.0068008460371825,0.0087267928452652,0.00898092153848,0.012010266794485,0.027091184388011,-0.016997576368571,0.010533548925799
2001-12-18,-0.37686061958429,0.77342263820758,-3.7819353928997,0.0057760455363212,0.028859987369279,0.019617918582059,0.0020672060012012,0.0079991179036977,0.0036833416337894,0.010247937925523,0.0050725041288911,-0.010544913176615,0.020275431945747,-0.0019731041242159
2001-12-19,0.21382618714426,1.7560511050617,-3.0852879007602,0.016447091248389,-0.019596826657471,0.011913032611488,0.0045832099570163,0.010490968244072,0.0077402983848994,0.016136255348997,-0.014498932212627,0.001735332392514,0.037188027096846,-0.0088750256252328
2001-12-20,0.32872953196125,-2.4973831053035,4.7462155038445,-0.0030326769476861,-0.0033038023743853,-0.0030973810363909,-0.0058483389580444,0.00022783714299643,0.0034611048085604,-0.0040097190448543,-0.037764612884872,0.0016726407722837,-0.006255511525183,-0.00062945868633105
2001-12-21,0.79623365925972,0.51571175685947,-4.2059139795861,0.0084392803129208,-0.01553826691513,0.0088886126251679,0.0085714810501412,0.0060414910416836,0.0045791395100052,-0.0049637747108811,0.011310766481305,-0.00047761194937753,-0.00523117268145,0.0034571298378605
2001-12-26,1.0346502413864,7.2201860217818,-1.0200759603875,0.028021087582435,0.0089734442437645,-0.00105045967266,0.0060481112016444,0.00067908642852379,0.0011799714071741,0.0014491314852152,0.001549143352044,-0.0018529039101783,0.019234061990732,0.014638205839251
2001-12-27,1.0964041963562,-3.1870142289596,-2.9777656782869,0.0038657411897512,0.0040797880704893,0.0075536968245108,0.0097250864754499,0.001311594227057,-0.0010259831099803,0.0066785770495338,0.010610253371742,0.015258407468016,0.01332938689585,-0.0055808330049158
2001-12-28,0.30348244691495,-2.7433514706617,-0.90900897573871,0.0045536777980796,0.0048138490853742,0.0017493909510521,0.008243664033432,-0.0082144372586911,0.00087215273330531,0.0092924687137101,0.0018918323025027,0.0019424911190805,0.0036978745144306,0.0090787789583725
2001-12-31,0.86943716392233,-2.6476056043801,10.792068713362,-0.010357908046668,-0.0025544717121279,-0.011708290182768,-0.012122356744249,-0.0047963913526671,-0.011397751030458,-0.0072919326919761,-0.019874896292534,-0.011473984408237,-0.0028749420855992,-0.0022619791672157
2002-01-02,-0.73910896226803,6.3827820683932,-3.2291058130034,-0.0013733989040458,0.0017287388273164,0.0012033243282558,-0.001945002578861,0.0033827057306314,-0.0034031752486124,-0.0031293635721082,0.028867638236064,0.019556492974422,0.013075642573622,0.0028779956138008
2002-01-03,-0.1341312491639,-3.4967888918258,-6.1957285416737,-0.0045599281025742,0.016090931205684,-0.0010152094271197,0.00057975817426456,-0.004573945677237,-0.0083096456617231,0.005406788536892,0.049861258301958,0.013384908812385,-0.0090393791838857,0.007464628965406
2002-01-04,-0.63103514589543,6.370862457158,-4.615200679768,0.0065483768213863,0.021927497462527,0.0091745480542991,0.012997344980183,-0.0091186042164343,-0.0017333302656298,0.014249108287674,0.0077790932121241,-0.006756977572287,-0.0043104989598081,-0.0059262460149648
2002-01-07,-0.087483650318775,0.12347780636435,6.7672300838962,-0.0036959860117519,-0.0007232227117867,-0.01634790912716,0.0032231112539765,-0.0076162537856298,-0.0042937174954861,-0.007141002017773,-0.01140209533737,-0.0089639715478873,0.0073780905810589,-0.0021543993970262
2002-01-08,-0.35460742456323,-0.63509667336069,0.44307650359823,-0.0042339684096358,-0.018179000353375,-0.0065765951433542,-0.0020387366898483,0.00074560793798596,-0.0026698050512894,-0.012966782859219,0.007389583440032,-0.0047472616627852,-0.012602906536765,-0.0046322590423399
2002-01-09,-0.47377386631357,-4.350353331651,1.6887274268769,-0.0073207819957877,-0.0036905858246053,-0.006082767086227,-0.014512968770975,-0.0028923326750419,-0.0016424279831901,0.0051282163669195,-0.0023262814834852,-0.029390211119553,-0.0031065573290612,-0.002582779471811
2002-01-10,-0.039175587183027,1.1939045160604,1.499284045174,-0.0012974845040869,-0.02273675089396,-0.0011134362172368,0.0025230082662937,0.0013072507580859,0.011755228799426,0.004626587248108,-0.0069587875839573,0.0057310204216554,0.0038644724099558,-0.0031081666133179
2002-01-11,-0.43783806538422,-2.8036868185913,1.5300900376018,-0.018931685268356,-0.0078223296148608,-0.017164643891571,-0.014521652402892,0.0027955103701433,0.0031655116754874,-0.010235158521765,-0.012809297994459,-0.0086392321048287,-0.011359822928523,0.00072610344977411
2002-01-14,-0.3736446967374,-3.1381503816956,4.7263935478093,-0.0052080892053717,-0.029950004094104,-0.0047399951639508,-0.0091790118154472,0.0049197165969776,0.00073108961714775,-0.0089141825200829,-0.012434864600455,-0.0048049236378234,0.0043097522567394,0.0058930126602221
2002-01-15,1.007730044062,-1.2970044365143,-2.9476478049869,0.018594518322798,-0.0028321944822574,-0.00039274213056864,0.0062407961354684,0.0077021019517535,-0.0020640920754082,0.019429053499267,0.0056860441270373,0.00048762648778002,0.0027706604965388,-0.0035109494966782
2002-01-16,-1.3902387089115,1.6091858094537,3.3037186038411,-0.023928918011737,-0.026585208376496,-0.023489345762626,-0.016444532469854,-0.0046049077504942,-0.0020683613652299,-0.012353652809603,-0.031140371497812,-0.015413735111889,-0.0029093952359398,-0.0067466133737198
2002-01-17,-0.15837666908722,-4.9817028520712,-4.5436021530958,0.0020778714248962,0.006773127005846,0.013818663120118,0.0077897595136512,0.0076325718826617,-0.0011800958558277,0.0095530012282515,0.029526773901574,0.00080418178841364,-0.016507334334945,-0.006687590232716
2002-01-18,-0.36246427231292,0.67289516351197,1.0742322074752,-0.0067938075894585,-0.0019305025300579,0.0022582763504725,-0.0059112634653766,0.0013731864656064,-0.0068193152720551,-0.003061671141542,-0.036732558554645,-0.014763403909225,-0.00084668035820697,-0.005045207254196
2002-01-22,0.034253991045614,2.3722922668948,5.1585406499552,-0.0062893289075639,0.0054601067077982,-0.0013860564957868,-0.0011095938318367,0.0037437837636583,0.014920757726697,-0.0015484455296213,-0.040892965561191,-0.022658285371543,-0.01593772618433,0.0029461300770821
2002-01-23,1.488081093958,4.0936756219366,-6.7100995389334,0.026192444155762,0.016755066993765,-0.0066400514339406,0.013908548002952,-0.0047506027585978,0.0072356025681908,2.8174966544015E-5,0.016930247922081,0.018003603423666,0.005079239735458,0.00042016807340824
2002-01-24,-0.27986904045119,0.96926936462201,-3.7608975640846,0.0088867890915371,0.024579288239633,0.0083030888395999,-0.0013484473831203,-0.0054636163551478,-0.013109142915278,0.0044417030181455,0.016535865682936,0.0014490473475822,0.0039880411779556,-0.010133082270788
2002-01-25,0.18571024179352,1.209903736029,-0.79621980212935,0.0072738103404417,0.022413093960491,0.013127571300225,-0.00872443277366,0.0062874527329253,-0.0051447734026774,0.0032205245080637,-0.00064720368069897,-0.010505760825022,-0.0020632499937925,-0.0029749278209152
2002-01-28,0.72418283875238,-0.38344867446017,0.76277649718835,-0.0063073465559267,-0.0021058972884983,-0.0027762046414044,0.0104938973405,0.0022848796669932,-0.0055682516837577,-0.0070425790160714,0.0053059458292416,0.0067844155862566,-0.0072909543847559,-0.0013842306421519
2002-01-29,-0.67040456569969,-0.19853081629916,14.443123333162,-0.025387164013586,-0.01387384370301,-0.043126683072286,-0.019252204239252,-0.016986621526257,-0.011498050659416,-0.04645163640365,-0.032989572110298,-0.029043295327642,-0.031482597169122,-0.012005718220383
2002-01-30,0.0071948303092832,-2.8321208955616,-2.9038891167537,0.011428132849158,0.0080596543335838,0.012310973159242,0.016976602751573,0.0099783707774255,0.010226998692933,0.011321096982167,0.019061299126896,-0.011383832455004,-0.0011111523792234,0.0047337366501989
2002-01-31,0.38172155795777,0.76858498567607,-9.5300623582149,0.015069311020705,0.025200421314358,0.016102891512791,0.011284860187233,0.0142396637283,0.011093511747059,0.017518949440824,0.014991686079641,0.015927229639031,0.016757705098335,-0.0043024697971535
2002-02-01,0.8178331075329,3.7074292947946,-0.55461592422762,0.0040925452532895,-0.0060736428468718,-0.0046200496389023,-0.011031759704991,0.00072480184373512,0.0017803382107891,-0.011355243344626,-0.016327008389003,-0.015598293087925,0.0069003360776409,0
2002-02-04,1.0522079483986,-1.0089644416214,16.521423564046,-0.018916992294711,-0.01090621103807,-0.040156879763445,-0.020668496168619,0,-0.01978693252803,-0.03378062296301,-0.026036837427655,-0.046999359225332,-0.019147033341501,0.0044097947234707
2002-02-05,-0.79434160476693,1.2914864058159,4.386874086297,-0.0049087080696566,-0.0092055279212141,-0.0023298396293632,-0.0022415734879512,0.0071743116519716,0.0085280999318475,-0.0065270260143733,-0.0099707570903786,-0.026334773711763,-0.019596052308725,-0.01165816312739
2002-02-06,1.4731746009622,-2.6666829824273,3.4210477913507,0.011400177286152,-0.00068246448146467,0.01093631446811,-0.0035017220140877,-0.0074460507840785,-0.01202941984338,-0.0097949322214194,-0.0084351221558575,-0.027774579511967,-0.01470503265632,-0.0081766604372454
2002-02-07,-1.3588584212188,0.46643555033937,-2.9476909978088,-0.016481463964678,0.00037920443365163,0.0043166421937634,0.005484908695554,-0.0025397990885166,-0.0072553658409863,0.0055612256435668,-0.025466429519824,0.027845358434033,0.0073037451884639,-0.0026307150982486
2002-02-08,-0.85516910066441,3.3523921103686,-7.4483707067562,0.0026178671936195,0.018779189288474,0.0098378178881641,0.019745198938041,-0.0013177926611106,0.011876656003716,0.026791054001927,0.014167887518731,0.027848399075267,0.0038585256875297,0.0064548115366521
2002-02-11,-0.2014355732734,5.2261687709116,-6.9217304124636,0.012744021119274,0.029259649189289,0.017475781975062,0.018782840783056,0.0056225776127421,0.0089941309118357,0.0087829371853317,0.027484275441729,-0.0062834662112599,0.010291943755255,0.0084700256616482
2002-02-12,0.24958151434338,-3.539356030325,-1.132360010668,-0.0064007254414646,-0.00696209933761,-0.0078947251165305,-0.0044441748638825,0.0038810464347689,0.0096205136920749,-0.0061605451820326,-0.014403995775515,-0.0058353760584343,0.0078910556123079,-0.0094519688969501
2002-02-13,0.18647038724526,1.6455146346905,-3.4702153585412,0.0054261614816674,0.0065283852929336,0.008014468865052,0.012205112101169,0.0048078095800573,0.0030038288725277,0.015272822385193,0.017265896511107,0.0013228896620289,0.0058408357985047,0.0041394394619485
2002-02-14,1.4521437375284,-0.88756501579315,4.1925882348833,0.0058816550648335,-0.0056554675100002,-0.0027977636155197,0.0020539792785795,0.0044724793905009,-0.0059642323916736,0.0020844197229121,-0.0079341098069641,-0.0081039985228188,-0.0045070082572939,0.0052043921004815
2002-02-15,0.60153880203145,0.97792013783191,3.4027104114427,0.0024687187308822,0.011135328363903,-0.0061425007953601,-0.014050979164891,0.0069816848352408,0.002358553466307,-0.01871177706197,-0.032350974557529,-0.011073997845229,-0.014470305446581,0.0092573319881081
2002-02-19,0.035101059521018,-1.9796161041484,9.4571448446445,-0.010204666036396,-0.019092445940074,-0.014154144845593,-0.017676538766959,-0.0086341717569128,-0.013598480774751,-0.025970058403544,-0.031895612672589,-0.015294752124461,-0.012474174225176,-0.017837346611226
2002-02-20,-1.4896799536128,-1.8262502226341,-6.1525730974532,0.0001953506550459,0.012744592264948,0.020376690466098,0.015218050539897,0.013320505988983,0.016604115331009,0.014679878766979,0.0088623185044585,0.022784894547388,-0.0037346181130106,0.013219392853363
2002-02-21,1.4398789210576,2.1869078544421,4.6476197235997,0.0078313506746135,0.0072103564239159,-0.0025244949393375,-0.010653569431308,-0.01001825835426,-0.0076757204413551,-0.015284894364585,-0.050136291614371,-0.031828182800954,-0.0016813148782959,-0.009843770330727
2002-02-22,1.3187956998612,-1.1305052857165,-3.1676445050823,0.030303180002235,0.0099368155084503,0.0082709491578066,0.0055087290543952,0.019019614439582,0.0080149201941215,-0.0010596588890253,0.0020883646564018,0.016934290462219,0.011256583720848,0.015853661783214
2002-02-25,0.52239754722365,-3.7869160569619,-4.52220846256,0.0116829217977,0.0039047296781563,0.02417713139766,0.016676410006467,0.01056600477053,-0.0033710099212083,0.024151643000066,0.03551161584521,0.031024963813125,-0.0022715236540887,0.0042707730939915
2002-02-26,0.14566789396098,4.3120441792675,-0.89310584484535,-0.005123677891095,0.004665638323551,-0.00089374192352606,0.0053471664095328,-0.0028153781455078,-0.00057603688228772,0.0035420208819355,-0.0064384000221059,-0.0018720754297452,0.013402805856554,-0.0040568006956143
2002-02-27,0.90854001796006,-1.5838492158098,-0.69657135307362,0.0018661944391592,0.0028874276196739,0.0056598073243806,-0.0025877486663377,-0.0047826178118721,0.0049378945808413,0.0076023672139618,-0.012457349468725,0.0036715084019631,0.0049987047794209,0.0018169192194403
2002-02-28,-0.10864333717375,2.3076609297029,0.65379677155186,0.0041862473340602,-0.0002813335227446,-0.0046107135285519,-0.0022646335826867,8.7161161041942E-5,-0.0029232155283992,0.004085449828619,-0.014792118047156,-0.0010377392055159,-0.0062710171914458,-0.0036371456441669
2002-03-01,0.57289568700467,1.7010437640941,-7.5223058028993,0.014927025523455,0.013554319159081,0.023564816080728,0.017732120107701,0.014407413855398,0.014325256650353,0.012358520895961,0.054823854255513,0.018720332753486,0.018255181924995,0.0088557527270656
2002-03-04,1.6306916174837,-1.2975694878639,2.085007098588,0.014076425498271,0.029808058683925,0.029524921987616,0.015112220403301,-0.0062912259900274,0.0019820591582234,0.03240467468701,0.035135927818415,0.0024426664336991,0.020956890090421,0.011616985645666
2002-03-05,-0.35416183785877,3.5408474187009,-0.59150370006718,-0.0026638388554009,-0.028143934045274,-0.011370282309259,-0.020472203999497,-0.010166486313016,-0.017431895844191,0.00069594268241455,0.0080561997191729,-0.0085072143384039,0.020808846038178,0.013868112360165
2002-03-06,0.72203007231671,-1.0067306214984,-1.6751384907084,0.01881017437951,0.017444299228053,0.023668219308323,0.01105386293223,0.0030956402389022,0.014392849516317,0.015901834128278,0.0079625507009597,0.027371265144158,0.020108196892032,0.0052672468795742
2002-03-07,1.0153666430925,1.3973246616331,0.48228188211759,-4.4368524975583E-5,-0.0054615100255219,-0.010605328875203,0.0016093992368989,-0.0077352073655526,-0.0016521675544872,-0.0073121442958431,-0.0049287197116633,-0.01042859909227,0.0068885028193575,-0.0008244023550178
2002-03-08,-0.77015101188487,1.0189605467285,-3.7189630469957,-0.0052939599138948,-0.0092153874086767,0.00066154583617428,0.008566562936448,0.0024975366252172,-0.0060380866813152,0.0044046870938333,0.030613010137975,-0.0013448996714808,-0.0028873937288357,-0.0019606837714026
2002-03-11,1.2543123742808,0.90727415142117,2.6472136451212,0.01448049214599,0.0044807575053524,0.0096891125630554,0.0013941170527861,-0.0017958437624641,0.0029328959342048,0.0055606679106582,-0.0038008190358588,0.0048331972986992,0.0051502259763159,-0.0071528838637119
2002-03-12,0.34817799465981,-0.89555475504012,-0.87373758876178,0.0099303075477811,0.0037072677363204,-0.0045220893223908,-0.0025906233974224,0.0088167827047504,0.0039832446230579,0.0025644537311502,-0.020275166343141,-0.005573663826423,-0.0091513350668376,0.0028050509276087
2002-03-13,-0.54652436781502,0.36957749788702,-0.63253897175171,-0.01120607042895,-0.014912254245153,-0.017625825034881,-0.0045999161127124,-0.0057089471508358,0.0073812461401828,-0.0085097581650405,-0.026288479904087,-0.0094043519806337,-0.0093056227063744,-0.0060353981330948
2002-03-14,-0.11056148483658,1.6601995081442,-1.2983752282955,-0.0011011034167628,0.011892555292796,0.0016726452131333,0.00012026699286881,0.0034466996011544,0.00035867087208466,0.001702268271142,-0.010190633293394,-0.0076424800502319,0.00034878448960185,0.012756200973013
2002-03-15,0.54206250464476,-1.1782599383034,-4.1855051795021,0.0095174069868904,0.010869300705774,0.001299014787303,0.017760056787738,0.013669215343058,0.011359417157145,0.019182243332335,0.0070661001820793,0.0045106692115715,0.0029249968622202,0.00051511874625883
